transaction_id,user_id,date,month,category,amount,income
1555,43,2023-12-23,2023-12,Food,643.76,104754.76
1556,11,2023-05-23,2023-05,Health,1835.32,36549.98
1557,23,2024-11-23,2024-11,Health,2234.32,83532.33
1558,29,2024-06-12,2024-06,Other,542.17,94801.61
1559,11,2024-02-26,2024-02,Shopping,2602.22,86692.74
1560,35,2024-09-22,2024-09,Travel,574.22,91924.52
1561,12,2025-03-16,2025-03,Travel,340.17,45890.43
1562,41,2024-06-05,2024-06,Entertainment,1130.21,32130.3
1563,31,2025-06-01,2025-06,Education,3152.51,25731.03
1564,42,2024-02-01,2024-02,Other,722.05,91177.79
1565,4,2025-04-29,2025-04,Education,4501.97,112260.38
1566,17,2023-11-26,2023-11,Education,3754.44,39202.34
1567,11,2024-03-22,2024-03,Travel,63.62,44881.9
1568,2,2024-06-03,2024-06,Shopping,982.98,33637.03
1569,36,2024-06-05,2024-06,Health,3289.96,45747.9
1570,36,2024-04-21,2024-04,Travel,262.05,70668.58
1571,48,2024-03-13,2024-03,Other,762.46,100511.69
1572,44,2023-11-02,2023-11,Other,116.23,109340.47
1573,23,2023-05-15,2023-05,Health,1293.94,92469.63
1574,38,2023-09-03,2023-09,Shopping,2614.97,51599.71
1575,10,2024-01-10,2024-01,Shopping,314.62,24966.15
1576,50,2023-10-21,2023-10,Shopping,1558.05,28540.3
1577,8,2023-09-05,2023-09,Education,1487.8,48135.06
1578,39,2025-03-11,2025-03,Food,400.4,27489.58
1579,32,2025-03-26,2025-03,Travel,112.83,45535.34
1580,42,2024-06-27,2024-06,Shopping,2947.31,66625.33
1581,23,2025-01-07,2025-01,Entertainment,693.11,62495.35
1582,23,2024-04-21,2024-04,Shopping,2213.41,74751.79
1583,33,2023-08-01,2023-08,Shopping,902.49,30056.27
1584,37,2023-08-14,2023-08,Health,2543.51,106079.89
1585,18,2024-09-13,2024-09,Bills,2075.89,81721.96
1586,30,2024-11-14,2024-11,Health,1079.16,60424.16
1587,49,2023-05-19,2023-05,Entertainment,1322.55,76463.99
1588,33,2024-06-08,2024-06,Travel,435.48,48520.58
1589,19,2023-07-29,2023-07,Entertainment,765.13,68201.73
1590,23,2023-09-08,2023-09,Bills,1768.63,51803.96
1591,24,2024-06-29,2024-06,Entertainment,225.9,68563.43
1592,48,2023-01-05,2023-01,Shopping,660.88,26387.98
1593,19,2025-03-07,2025-03,Entertainment,447.43,71530.52
1594,12,2025-06-16,2025-06,Travel,58.82,116368.52
1595,13,2024-04-29,2024-04,Shopping,1889.0,27971.51
1596,37,2023-10-09,2023-10,Shopping,2582.67,54585.89
1597,23,2023-09-11,2023-09,Shopping,2345.77,60641.65
1598,37,2024-02-01,2024-02,Health,2665.0,109924.89
1599,13,2023-06-18,2023-06,Food,191.9,50969.17
1600,42,2025-01-29,2025-01,Food,736.18,96040.01
1601,32,2023-12-21,2023-12,Travel,215.53,38404.48
1602,21,2024-12-10,2024-12,Food,431.91,42578.96
1603,26,2024-02-25,2024-02,Entertainment,1493.94,65027.68
1604,45,2023-08-25,2023-08,Bills,2492.73,104726.94
1605,13,2024-10-24,2024-10,Education,5736.53,54186.58
1606,4,2024-09-07,2024-09,Food,495.79,22100.92
1607,25,2023-10-27,2023-10,Other,473.53,101665.52
1608,48,2023-12-19,2023-12,Entertainment,267.05,73836.31
1609,28,2023-11-08,2023-11,Entertainment,313.01,117696.55
1610,34,2025-04-24,2025-04,Other,473.01,68811.75
1611,14,2023-03-16,2023-03,Bills,4721.82,47556.68
1612,33,2023-03-12,2023-03,Education,4354.45,96531.63
1613,10,2024-11-13,2024-11,Entertainment,1227.3,93854.61
1614,5,2023-08-09,2023-08,Other,417.86,48276.55
1615,12,2023-01-04,2023-01,Travel,555.19,24699.25
1616,36,2023-10-08,2023-10,Food,383.6,43901.45
1617,37,2024-06-04,2024-06,Shopping,2634.69,38065.75
1618,35,2024-05-24,2024-05,Other,257.83,52622.05
1619,41,2025-02-10,2025-02,Education,3190.75,33334.45
1620,50,2023-07-26,2023-07,Other,327.11,112430.96
1621,5,2025-05-15,2025-05,Other,500.59,36802.01
1622,26,2025-02-23,2025-02,Bills,2299.92,25739.18
1623,35,2024-11-16,2024-11,Health,3560.51,35174.29
1624,49,2024-03-21,2024-03,Shopping,2061.27,61933.47
1625,49,2023-02-28,2023-02,Health,1760.78,70463.73
1626,2,2024-07-14,2024-07,Health,2828.54,86134.27
1627,31,2023-08-27,2023-08,Health,1599.35,117903.18
1628,43,2024-09-01,2024-09,Education,5212.59,66687.81
1629,26,2023-03-21,2023-03,Shopping,1701.24,91736.28
1630,27,2024-03-27,2024-03,Health,3767.73,49494.58
1631,30,2024-02-24,2024-02,Travel,466.31,88912.11
1632,50,2025-01-23,2025-01,Health,2026.13,26875.39
1633,21,2025-04-03,2025-04,Bills,3770.95,107401.37
1634,23,2023-09-03,2023-09,Other,579.8,25461.03
1635,28,2024-06-11,2024-06,Travel,331.94,49087.69
1636,50,2023-02-06,2023-02,Entertainment,1308.11,50490.31
1637,18,2023-07-25,2023-07,Other,172.62,49785.94
1638,19,2023-12-31,2023-12,Bills,1406.33,20954.34
1639,4,2024-05-21,2024-05,Shopping,2831.79,54302.67
1640,10,2023-02-11,2023-02,Travel,231.08,25248.17
1641,10,2024-06-05,2024-06,Food,596.77,118371.16
1642,21,2024-01-27,2024-01,Entertainment,318.27,116141.45
1643,14,2023-03-26,2023-03,Education,4712.28,27921.32
1644,17,2023-03-10,2023-03,Education,606.96,38879.4
1645,40,2024-11-08,2024-11,Bills,2556.77,49025.51
1646,50,2024-11-03,2024-11,Shopping,513.42,80950.59
1647,29,2024-07-08,2024-07,Health,2235.06,67698.34
1648,10,2023-04-05,2023-04,Health,3572.21,109393.35
1649,27,2024-06-16,2024-06,Bills,4754.17,25723.67
1650,46,2024-01-07,2024-01,Shopping,1467.91,47869.43
1651,28,2024-05-31,2024-05,Other,185.67,77982.96
1652,6,2023-02-26,2023-02,Other,315.06,60496.86
1653,1,2023-08-25,2023-08,Other,102.22,77854.18
1654,41,2024-07-05,2024-07,Entertainment,358.6,63956.29
1655,38,2023-02-24,2023-02,Other,120.62,31536.28
1656,34,2023-07-03,2023-07,Food,776.59,114470.74
1657,13,2024-05-11,2024-05,Travel,550.28,20618.38
1658,2,2023-10-02,2023-10,Education,5716.03,29132.57
1659,42,2023-02-11,2023-02,Other,945.25,98820.09
1660,27,2023-09-15,2023-09,Bills,2524.75,89290.89
1661,17,2025-04-16,2025-04,Bills,4979.4,48751.12
1662,7,2023-03-22,2023-03,Health,3553.94,29697.88
1663,4,2024-12-09,2024-12,Food,140.42,104501.22
1664,29,2023-07-15,2023-07,Food,480.65,89497.01
1665,18,2023-02-26,2023-02,Entertainment,1051.8,33332.68
1666,30,2023-12-10,2023-12,Other,826.33,21366.17
1667,1,2023-12-01,2023-12,Other,77.5,43964.58
1668,28,2024-11-30,2024-11,Entertainment,1221.92,77648.89
1669,19,2023-12-31,2023-12,Food,666.99,43828.97
1670,49,2023-04-19,2023-04,Travel,327.48,46084.92
1671,32,2023-04-13,2023-04,Education,3311.02,64551.78
1672,46,2023-01-27,2023-01,Shopping,2179.48,85434.65
1673,49,2023-03-23,2023-03,Entertainment,1321.77,78310.58
1674,34,2025-04-18,2025-04,Health,1677.32,33141.24
1675,9,2024-12-13,2024-12,Education,1841.97,116673.42
1676,35,2024-08-16,2024-08,Health,1141.0,54805.2
1677,4,2023-06-16,2023-06,Food,776.64,64343.91
1678,12,2023-07-13,2023-07,Education,3393.52,88776.92
1679,23,2025-03-26,2025-03,Food,615.53,25165.74
1680,4,2024-04-07,2024-04,Bills,2238.29,55347.32
1681,31,2023-05-20,2023-05,Health,3804.38,91116.01
1682,42,2023-12-24,2023-12,Entertainment,1181.21,71408.19
1683,2,2024-08-08,2024-08,Travel,337.37,84102.49
1684,17,2023-07-15,2023-07,Education,2728.09,20270.81
1685,39,2023-04-29,2023-04,Other,57.38,69209.2
1686,45,2023-11-10,2023-11,Entertainment,525.66,59541.83
1687,15,2023-03-19,2023-03,Travel,498.14,61739.16
1688,32,2024-05-29,2024-05,Shopping,574.58,115330.72
1689,3,2024-05-23,2024-05,Travel,159.5,54782.23
1690,7,2023-09-26,2023-09,Education,3496.41,32564.35
1691,39,2024-08-22,2024-08,Health,1107.26,41354.29
1692,5,2024-12-31,2024-12,Health,2134.71,33931.95
1693,38,2024-05-30,2024-05,Health,3512.03,61834.58
1694,4,2025-05-18,2025-05,Shopping,390.5,51690.41
1695,31,2023-02-25,2023-02,Bills,2776.67,97772.79
1696,4,2025-03-24,2025-03,Education,5146.75,55967.56
1697,17,2024-02-24,2024-02,Food,318.98,26090.55
1698,41,2025-02-08,2025-02,Food,106.88,60918.26
1699,28,2023-06-20,2023-06,Food,706.36,64418.39
1700,43,2024-03-14,2024-03,Shopping,2614.19,101609.24
1701,12,2024-12-28,2024-12,Health,3657.03,105179.03
1702,13,2025-03-19,2025-03,Other,149.19,76898.32
1703,13,2023-04-30,2023-04,Other,485.07,59678.93
1704,16,2024-10-01,2024-10,Shopping,969.06,67443.49
1705,5,2024-12-30,2024-12,Shopping,1822.08,108900.06
1706,10,2025-05-23,2025-05,Health,2914.95,64462.77
1707,31,2024-08-09,2024-08,Health,1907.22,49644.49
1708,6,2025-03-19,2025-03,Shopping,548.92,85247.6
1709,34,2024-04-08,2024-04,Education,3051.92,33328.43
1710,17,2024-07-10,2024-07,Entertainment,1321.4,90762.06
1711,27,2025-01-19,2025-01,Health,3148.33,100795.73
1712,22,2025-05-01,2025-05,Other,158.27,84390.8
1713,29,2024-08-06,2024-08,Entertainment,929.43,84640.74
1714,22,2024-09-17,2024-09,Other,552.27,23437.69
1715,38,2024-01-09,2024-01,Food,157.01,63501.46
1716,31,2025-04-11,2025-04,Health,2272.63,33341.63
1717,48,2023-10-27,2023-10,Health,3221.04,36335.44
1718,38,2023-06-12,2023-06,Travel,318.7,72419.63
1719,13,2024-11-11,2024-11,Education,1969.29,111066.5
1720,28,2023-06-30,2023-06,Entertainment,324.27,94229.88
1721,27,2025-05-11,2025-05,Food,178.68,24930.9
1722,7,2024-03-01,2024-03,Other,904.44,33353.42
1723,5,2024-04-15,2024-04,Entertainment,1258.54,116949.09
1724,32,2023-06-03,2023-06,Bills,2781.5,77217.2
1725,29,2023-07-01,2023-07,Food,547.38,54096.2
1726,4,2025-06-12,2025-06,Other,300.37,47913.05
1727,11,2023-04-07,2023-04,Shopping,2994.96,27496.0
1728,33,2023-01-21,2023-01,Education,2743.43,54778.24
1729,2,2024-08-25,2024-08,Shopping,456.98,88095.33
1730,1,2024-03-22,2024-03,Bills,1077.57,85018.72
1731,39,2025-06-15,2025-06,Food,738.27,63913.07
1732,3,2024-12-03,2024-12,Travel,249.26,102639.03
1733,44,2024-05-23,2024-05,Bills,2567.05,25510.15
1734,2,2023-07-07,2023-07,Food,648.99,114688.02
1735,50,2023-03-17,2023-03,Other,428.06,113147.9
1736,47,2025-04-17,2025-04,Health,3672.73,118104.49
1737,5,2023-08-06,2023-08,Education,4253.81,86223.22
1738,38,2023-09-12,2023-09,Shopping,950.8,51566.85
1739,15,2023-05-03,2023-05,Education,1063.91,21191.8
1740,3,2023-02-16,2023-02,Bills,4508.74,64903.78
1741,43,2023-05-29,2023-05,Education,5281.44,93682.65
1742,26,2024-11-28,2024-11,Other,594.12,33722.71
1743,25,2024-03-31,2024-03,Food,270.23,75057.06
1744,38,2024-06-16,2024-06,Shopping,911.93,83104.94
1745,21,2024-03-23,2024-03,Bills,3743.26,71402.34
1746,46,2023-01-31,2023-01,Health,2601.14,72705.02
1747,9,2023-09-28,2023-09,Other,699.6,95311.88
1748,16,2025-03-14,2025-03,Education,1535.28,38424.87
1749,22,2025-04-18,2025-04,Health,2433.63,104034.82
1750,16,2024-09-05,2024-09,Shopping,337.21,77277.03
1751,14,2024-01-08,2024-01,Other,360.4,54961.44
1752,27,2023-08-04,2023-08,Health,3872.92,64073.9
1753,49,2023-08-08,2023-08,Health,2919.36,88694.14
1754,42,2024-10-08,2024-10,Entertainment,1080.71,48379.79
1755,46,2025-04-13,2025-04,Other,692.39,105860.01
1756,1,2024-08-21,2024-08,Bills,3327.56,38410.13
1757,3,2023-01-06,2023-01,Bills,3104.4,81828.5
1758,2,2025-04-05,2025-04,Entertainment,1099.42,103445.83
1759,12,2024-10-23,2024-10,Entertainment,1159.15,105085.28
1760,48,2023-07-31,2023-07,Bills,3382.01,51416.21
1761,1,2023-04-27,2023-04,Entertainment,195.12,77979.28
1762,47,2025-02-09,2025-02,Entertainment,1111.5,37589.03
1763,22,2024-05-06,2024-05,Bills,716.36,68357.46
1764,24,2024-05-25,2024-05,Other,925.09,117608.6
1765,36,2023-01-16,2023-01,Health,3064.14,45337.94
1766,15,2023-09-28,2023-09,Other,699.26,79368.46
1767,15,2024-12-30,2024-12,Health,1375.96,64797.17
1768,35,2024-02-01,2024-02,Entertainment,1478.52,49224.9
1769,39,2023-10-24,2023-10,Entertainment,628.64,76459.41
1770,39,2023-09-16,2023-09,Travel,192.43,107874.65
1771,33,2025-05-18,2025-05,Education,5710.15,40562.15
1772,7,2024-10-05,2024-10,Education,3501.18,88397.51
1773,32,2023-01-28,2023-01,Health,2179.37,66905.97
1774,35,2023-04-22,2023-04,Shopping,2491.26,53568.24
1775,25,2024-08-14,2024-08,Entertainment,720.97,99557.84
1776,22,2024-12-28,2024-12,Food,550.4,39718.3
1777,36,2024-11-06,2024-11,Entertainment,267.16,43684.95
1778,18,2024-03-09,2024-03,Travel,118.54,56589.93
1779,2,2023-01-21,2023-01,Health,1029.55,25469.32
1780,47,2023-02-08,2023-02,Other,147.63,37219.75
1781,17,2023-12-02,2023-12,Entertainment,839.2,34059.19
1782,31,2024-07-14,2024-07,Other,205.44,89177.76
1783,46,2023-02-28,2023-02,Bills,3585.43,42627.73
1784,47,2024-05-28,2024-05,Bills,981.63,98069.93
1785,37,2024-08-16,2024-08,Entertainment,666.83,83063.53
1786,7,2023-09-27,2023-09,Entertainment,740.98,51037.09
1787,17,2024-05-20,2024-05,Shopping,2821.29,114075.09
1788,17,2023-03-10,2023-03,Travel,531.11,93743.14
1789,33,2023-04-10,2023-04,Bills,4440.58,47143.09
1790,29,2025-06-11,2025-06,Bills,1231.53,54952.28
1791,6,2024-09-23,2024-09,Food,653.95,88056.07
1792,4,2023-03-23,2023-03,Bills,2559.85,29555.91
1793,39,2024-12-20,2024-12,Bills,4709.41,117980.35
1794,50,2023-03-03,2023-03,Food,221.77,24619.65
1795,42,2024-12-22,2024-12,Travel,551.93,37735.14
1796,48,2023-11-09,2023-11,Education,1662.87,46517.07
1797,14,2025-05-14,2025-05,Health,3868.7,111581.43
1798,44,2023-04-08,2023-04,Other,805.35,33574.59
1799,31,2024-07-10,2024-07,Travel,580.39,36372.9
1800,3,2024-06-25,2024-06,Shopping,796.97,98172.9
1801,26,2024-11-27,2024-11,Food,282.46,29252.86
1802,2,2023-03-03,2023-03,Shopping,1373.0,71456.18
1803,13,2025-01-12,2025-01,Education,5923.97,102084.9
1804,9,2024-10-03,2024-10,Other,116.57,25662.56
1805,31,2023-02-16,2023-02,Other,932.33,69674.34
1806,46,2024-08-03,2024-08,Bills,2506.49,90858.35
1807,43,2024-01-18,2024-01,Entertainment,637.64,83730.22
1808,7,2025-02-05,2025-02,Health,1573.85,73479.95
1809,13,2024-05-29,2024-05,Entertainment,790.62,101605.68
1810,6,2025-03-21,2025-03,Food,373.21,109102.17
1811,12,2024-04-28,2024-04,Travel,382.37,83001.87
1812,26,2024-10-19,2024-10,Bills,1149.4,29355.94
1813,46,2024-07-09,2024-07,Food,711.47,43647.49
1814,50,2024-05-05,2024-05,Shopping,2260.9,52001.61
1815,8,2024-09-01,2024-09,Education,1393.81,115974.57
1816,20,2024-05-02,2024-05,Shopping,2618.61,60677.37
1817,15,2025-06-14,2025-06,Food,200.71,20861.9
1818,40,2023-01-26,2023-01,Education,2894.11,72515.39
1819,50,2024-11-12,2024-11,Other,763.02,94641.98
1820,33,2023-08-17,2023-08,Shopping,2250.21,43301.9
1821,23,2024-10-08,2024-10,Entertainment,944.38,41076.31
1822,5,2023-04-16,2023-04,Food,539.62,102993.96
1823,26,2023-05-13,2023-05,Food,280.81,106701.16
1824,33,2024-09-10,2024-09,Entertainment,754.92,68790.02
1825,50,2023-04-27,2023-04,Travel,394.74,55874.25
1826,39,2024-10-27,2024-10,Health,1877.71,33067.26
1827,2,2024-01-04,2024-01,Entertainment,1323.09,110445.28
1828,42,2023-08-04,2023-08,Other,614.43,91930.06
1829,28,2025-04-21,2025-04,Other,127.6,41772.49
1830,6,2023-05-30,2023-05,Shopping,1496.96,68682.82
1831,12,2023-04-09,2023-04,Other,655.23,109866.77
1832,48,2024-03-30,2024-03,Entertainment,351.74,112993.56
1833,21,2023-08-21,2023-08,Bills,1317.34,50239.57
1834,9,2023-03-20,2023-03,Travel,307.57,105312.82
1835,34,2023-02-20,2023-02,Health,3743.89,32523.0
1836,3,2024-09-23,2024-09,Shopping,2594.46,55875.58
1837,49,2024-02-07,2024-02,Other,154.01,116583.67
1838,12,2023-05-13,2023-05,Entertainment,1452.06,48943.64
1839,4,2023-05-09,2023-05,Shopping,2085.58,81449.95
1840,18,2024-06-07,2024-06,Food,155.04,53091.48
1841,45,2024-12-20,2024-12,Health,3954.45,58938.98
1842,36,2023-05-19,2023-05,Entertainment,1074.38,41208.12
1843,35,2024-05-10,2024-05,Bills,1765.78,61112.73
1844,42,2023-10-26,2023-10,Shopping,1225.12,30363.67
1845,32,2023-03-05,2023-03,Education,2147.02,46885.69
1846,2,2023-06-15,2023-06,Education,5219.76,60793.78
1847,29,2023-07-14,2023-07,Health,2670.43,94202.25
1848,48,2025-04-12,2025-04,Travel,116.88,83308.51
1849,18,2024-01-28,2024-01,Education,3930.59,33402.49
1850,1,2024-02-09,2024-02,Travel,514.3,33930.23
1851,44,2023-12-22,2023-12,Shopping,425.88,87234.83
1852,40,2024-05-20,2024-05,Shopping,2822.18,102553.48
1853,12,2023-09-05,2023-09,Other,564.93,116820.88
1854,5,2024-01-28,2024-01,Health,3775.33,38289.31
1855,27,2024-12-28,2024-12,Bills,4842.18,47354.2
1856,46,2024-11-07,2024-11,Food,788.0,73647.04
1857,11,2023-12-09,2023-12,Entertainment,498.0,90136.36
1858,27,2025-01-08,2025-01,Education,772.32,79935.86
1859,5,2024-11-22,2024-11,Bills,2939.07,65956.3
1860,38,2024-10-21,2024-10,Other,700.21,70322.04
1861,32,2023-01-26,2023-01,Entertainment,805.14,34938.16
1862,33,2024-05-27,2024-05,Health,855.07,107239.46
1863,12,2024-07-13,2024-07,Entertainment,362.23,116233.81
1864,12,2024-08-28,2024-08,Food,151.03,82683.29
1865,13,2024-11-27,2024-11,Entertainment,1234.99,101782.21
1866,20,2024-02-19,2024-02,Health,984.83,93502.61
1867,33,2023-07-19,2023-07,Bills,2843.97,86926.58
1868,16,2024-05-12,2024-05,Food,282.47,49689.57
1869,42,2024-07-04,2024-07,Travel,579.7,111754.49
1870,24,2025-05-29,2025-05,Other,881.03,32890.26
1871,50,2024-04-15,2024-04,Entertainment,286.57,82313.79
1872,32,2024-06-10,2024-06,Shopping,854.33,83920.18
1873,22,2023-07-27,2023-07,Education,4425.13,107367.8
1874,49,2023-05-26,2023-05,Entertainment,1319.9,79357.53
1875,16,2023-08-15,2023-08,Travel,138.47,90034.79
1876,23,2025-01-26,2025-01,Entertainment,292.83,70613.99
1877,25,2025-02-27,2025-02,Health,3757.42,71351.79
1878,17,2023-07-05,2023-07,Bills,2910.6,59419.05
1879,19,2024-11-23,2024-11,Bills,2718.42,67190.25
1880,23,2024-03-21,2024-03,Shopping,2571.0,103194.15
1881,18,2023-03-14,2023-03,Other,366.63,69192.8
1882,17,2024-06-14,2024-06,Shopping,867.34,99395.51
1883,37,2024-06-29,2024-06,Other,367.34,30682.1
1884,10,2023-12-10,2023-12,Health,3807.27,50509.97
1885,26,2024-03-20,2024-03,Education,3033.7,50708.77
1886,16,2023-01-07,2023-01,Other,356.99,74410.86
1887,40,2024-06-07,2024-06,Bills,1843.22,87236.19
1888,43,2023-08-16,2023-08,Bills,1751.5,38443.52
1889,6,2023-10-10,2023-10,Travel,467.74,40598.82
1890,28,2024-03-12,2024-03,Other,70.09,61893.3
1891,6,2023-04-13,2023-04,Health,1487.19,76373.71
1892,6,2025-03-23,2025-03,Travel,458.1,25227.91
1893,26,2023-05-01,2023-05,Travel,159.01,107439.8
1894,46,2025-02-05,2025-02,Food,605.88,51922.53
1895,31,2025-03-07,2025-03,Bills,1069.87,37851.98
1896,40,2024-02-24,2024-02,Shopping,429.43,39598.02
1897,45,2024-12-03,2024-12,Shopping,2934.17,57625.93
1898,32,2024-09-19,2024-09,Health,2270.33,46974.25
1899,26,2023-05-17,2023-05,Other,675.96,118912.53
1900,20,2023-07-01,2023-07,Travel,419.63,25202.38
1901,28,2025-05-16,2025-05,Bills,2225.25,103716.2
1902,49,2024-05-10,2024-05,Other,622.7,92753.64
1903,19,2024-01-31,2024-01,Travel,373.47,86696.57
1904,37,2024-04-07,2024-04,Other,886.15,39499.67
1905,44,2023-05-10,2023-05,Food,534.39,83835.01
1906,22,2025-03-28,2025-03,Other,156.41,104946.44
1907,11,2024-05-18,2024-05,Shopping,2947.07,94037.83
1908,11,2023-08-17,2023-08,Education,4660.97,29524.89
1909,14,2023-04-28,2023-04,Other,433.44,119357.82
1910,11,2024-12-03,2024-12,Food,570.85,37339.61
1911,39,2023-03-19,2023-03,Other,530.09,87997.17
1912,25,2023-01-21,2023-01,Entertainment,1156.6,119561.91
1913,48,2023-03-27,2023-03,Food,445.44,112317.4
1914,32,2025-03-28,2025-03,Education,4514.58,108874.65
1915,28,2025-04-25,2025-04,Entertainment,757.59,40471.95
1916,35,2023-04-11,2023-04,Food,554.68,50262.32
1917,8,2023-08-31,2023-08,Bills,1757.03,56939.12
1918,31,2023-08-14,2023-08,Travel,537.06,21001.04
1919,12,2024-09-03,2024-09,Food,500.18,53165.78
1920,15,2024-02-11,2024-02,Education,3292.64,69910.87
1921,30,2023-06-05,2023-06,Health,1680.16,44106.43
1922,32,2023-11-22,2023-11,Travel,213.47,33562.66
1923,18,2025-05-05,2025-05,Food,588.2,84280.66
1924,34,2024-11-10,2024-11,Travel,565.61,89192.74
1925,24,2023-11-17,2023-11,Other,924.6,29363.29
1926,43,2024-10-29,2024-10,Food,527.65,20126.81
1927,21,2024-11-04,2024-11,Entertainment,854.31,46266.97
1928,29,2023-02-11,2023-02,Education,1922.06,53721.25
1929,18,2025-01-01,2025-01,Shopping,343.43,69651.54
1930,45,2023-11-05,2023-11,Shopping,1322.72,55070.98
1931,5,2023-11-01,2023-11,Education,1973.69,72019.46
1932,47,2023-10-09,2023-10,Health,775.36,99845.35
1933,40,2023-04-02,2023-04,Education,4951.53,57928.34
1934,14,2023-02-22,2023-02,Other,165.3,118593.42
1935,18,2023-12-30,2023-12,Education,2646.31,77856.39
1936,28,2023-07-16,2023-07,Education,3547.55,37449.85
1937,42,2023-09-07,2023-09,Travel,513.73,84421.3
1938,11,2025-05-21,2025-05,Shopping,2627.1,109397.31
1939,7,2024-01-01,2024-01,Health,1040.07,92921.09
1940,9,2023-10-31,2023-10,Travel,278.34,36920.31
1941,45,2023-08-22,2023-08,Shopping,229.54,29142.63
1942,25,2024-02-07,2024-02,Education,5405.3,48716.48
1943,27,2024-09-07,2024-09,Shopping,523.7,58863.09
1944,19,2025-02-05,2025-02,Bills,4629.2,87311.13
1945,14,2025-01-21,2025-01,Food,184.34,105153.72
1946,3,2025-05-18,2025-05,Food,782.33,104253.82
1947,2,2024-12-16,2024-12,Entertainment,1474.92,29737.67
1948,40,2023-08-09,2023-08,Other,943.84,87086.49
1949,47,2025-02-08,2025-02,Education,2990.15,103554.02
1950,44,2023-07-02,2023-07,Education,4762.95,82193.67
1951,33,2024-09-14,2024-09,Bills,4322.61,74120.38
1952,45,2024-04-24,2024-04,Bills,3929.84,91360.74
1953,33,2024-05-24,2024-05,Other,590.37,106772.32
1954,8,2024-07-22,2024-07,Health,523.55,50294.52
1955,23,2024-02-23,2024-02,Shopping,2900.41,91787.06
1956,20,2025-01-23,2025-01,Entertainment,1339.69,55018.65
1957,46,2023-06-01,2023-06,Bills,2172.77,21771.39
1958,48,2023-01-08,2023-01,Travel,61.94,83118.81
1959,46,2023-02-07,2023-02,Food,495.92,70391.3
1960,28,2025-03-18,2025-03,Education,2495.76,80109.12
1961,17,2023-06-10,2023-06,Food,466.98,87072.73
1962,16,2025-01-02,2025-01,Bills,1748.85,113341.31
1963,29,2023-07-24,2023-07,Bills,3097.34,84772.01
1964,10,2025-02-12,2025-02,Travel,389.96,70950.89
1965,1,2023-10-03,2023-10,Travel,247.68,28147.39
1966,10,2024-01-04,2024-01,Food,320.79,88259.93
1967,10,2024-11-19,2024-11,Other,85.69,91718.14
1968,36,2024-07-04,2024-07,Food,395.06,29439.75
1969,40,2024-01-20,2024-01,Bills,1354.71,66071.22
1970,30,2025-02-18,2025-02,Food,273.22,84523.76
1971,31,2025-05-19,2025-05,Education,5034.84,61770.86
